,reliable_sensor1,reliable_sensor2,reliable_sensor3,reliable_sensor4,unreliable_sensor1,unreliable_sensor2,unreliable_sensor3,unreliable_sensor4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,time,electricity_price,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19,r20,r21,r22,r23,r24,r25,r26,r27,r28,r29,r30,r31,r32,r33,r34,r35,c1,c2,c3,c4,o1,outside
2065,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r34', 1)","('r31', 0)",0,0,0,0,16:36:30,1.4097974257642147,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,1,0,0
2066,no motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('r34', 1)","('r32', 1)",0,0,0,0,16:36:45,1.4097974257642147,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,1,0,0
2067,no motion,no motion,motion,no motion,motion,motion,no motion,no motion,"('c2', 1)","('r27', 1)",0,0,0,0,16:37:00,1.3816014772489305,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,1,1,0
2068,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('c2', 1)","('r27', 1)",0,0,0,0,16:37:15,1.3816014772489305,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,2,1,0,2,0,0
2069,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:37:30,1.3816014772489305,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2070,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c2', 1)","('r33', 2)",0,0,0,1,16:37:45,1.353969447703952,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,1,2,1,0,1,0,0
2071,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r33', 2)",0,0,0,1,16:38:00,1.353969447703952,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2072,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:38:15,1.353969447703952,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2073,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:38:30,1.353969447703952,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2074,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r33', 2)",0,0,0,0,16:38:45,1.3268900587498729,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2075,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r34', 1)","('r33', 2)",0,0,0,0,16:39:00,1.3003522575748754,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2076,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('c2', 1)","('r33', 2)",0,0,0,0,16:39:15,1.3003522575748754,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2077,motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c2', 1)","('r32', 0)",0,0,0,0,16:39:30,1.2743452124233778,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2078,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('c2', 1)","('r33', 2)",0,0,0,0,16:39:45,1.3003522575748754,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,2,1,0,2,1,0,2,0,0
2079,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('c4', 2)","('r33', 1)",0,0,0,0,16:40:00,1.3003522575748754,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,2,1,0,2,0,0
2080,no motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('c4', 2)","('r33', 1)",0,0,1,0,16:40:15,1.2743452124233778,0,0,3,0,0,0,1,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,2,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0
2081,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r35', 0)","('r32', 0)",0,0,0,0,16:40:30,1.2488583081749103,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,0,2,0,0
2082,motion,no motion,motion,no motion,no motion,no motion,no motion,motion,"('r35', 0)","('r31', 0)",0,0,0,0,16:40:45,1.2743452124233778,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,0,2,0,0
2083,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r35', 0)","('r32', 0)",0,0,0,0,16:41:00,1.2488583081749103,0,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,3,1,0,2,0,0
2084,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('r35', 0)","('r31', 0)",0,0,0,0,16:41:15,1.2488583081749103,0,0,2,0,0,0,3,0,0,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,2,0,0
2085,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r35', 0)","('r32', 0)",0,0,0,0,16:41:30,1.2743452124233778,1,0,2,0,0,0,2,0,0,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,2,0,0
2086,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('r35', 0)","('r33', 1)",0,0,0,0,16:41:45,1.3003522575748754,1,0,2,0,0,0,3,0,0,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,2,0,0
2087,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('c4', 2)","('r32', 0)",0,0,0,0,16:42:00,1.3268900587498729,1,0,3,0,1,0,2,0,0,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,2,0,0
2088,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('c4', 2)","('r27', 1)",0,0,0,0,16:42:15,1.3003522575748754,0,1,2,0,0,0,3,0,1,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,0,2,0,0
2089,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('r35', 0)","('r32', 0)",1,0,0,0,16:42:30,1.3268900587498729,1,0,1,1,0,0,2,1,0,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0
2090,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r35', 0)","('r32', 0)",1,0,0,0,16:42:45,1.3268900587498729,1,0,1,1,0,0,2,0,1,2,0,0,0,1,2,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,0,2,0,0
2091,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r35', 0)","('r31', 0)",0,0,0,0,16:43:00,1.353969447703952,1,0,1,1,0,0,2,0,0,2,0,0,1,1,2,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,2,1,1,2,0,0
2092,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r35', 0)","('r32', 0)",0,0,0,0,16:43:15,1.3816014772489305,1,2,0,0,0,0,2,0,0,2,0,0,1,0,2,0,0,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,2,1,1,2,0,0
2093,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('c4', 2)","('r32', 0)",0,0,0,0,16:43:30,1.4097974257642147,2,0,0,1,0,0,2,0,0,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,1,2,1,2,0,0
2094,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('r33', 1)",0,0,0,0,16:43:45,1.4385688018002192,1,1,0,1,0,0,2,0,0,2,0,0,2,0,2,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2,1,2,0,0
2095,no motion,motion,no motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r33', 1)",2,0,0,0,16:44:00,1.4679273487757338,1,0,0,1,1,0,2,2,0,2,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,3,0,0
2096,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('c4', 2)","('r33', 1)",1,0,0,0,16:44:15,1.4385688018002192,1,0,0,2,1,0,2,0,1,2,0,0,1,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,0,2,1,0
2097,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('c4', 2)","('r33', 1)",1,2,0,0,16:44:30,1.4385688018002192,1,0,0,1,1,0,2,0,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,1,2,1,0
2098,no motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r29', 0)","('r33', 1)",1,0,2,0,16:44:45,1.4385688018002192,1,1,0,0,2,0,2,1,0,2,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,2,0,2,2,0,0
2099,no motion,motion,motion,no motion,motion,motion,motion,no motion,"('r29', 0)","('r33', 1)",0,0,0,0,16:45:00,1.4385688018002192,2,0,0,0,2,0,2,1,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,1,0,1,2,0,0
2100,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r29', 0)","('r32', 0)",1,0,1,0,16:45:15,1.4097974257642147,2,0,0,0,0,0,2,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,2,0,3,2,0,0
2101,motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r30', 0)","('r32', 0)",0,0,2,0,16:45:30,1.3816014772489305,1,0,1,0,0,0,2,0,1,3,1,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,2,0,0,2,0,0
2102,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r30', 0)","('r27', 2)",0,1,0,0,16:45:45,1.353969447703952,1,0,0,0,0,0,3,0,1,3,1,0,1,0,3,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,1,1,0,2,0,0
2103,no motion,no motion,motion,no motion,motion,no motion,no motion,motion,"('r29', 0)","('r26', 0)",0,0,0,0,16:46:00,1.3268900587498729,1,0,0,0,0,0,2,0,1,3,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,2,1,1,2,0,0
2104,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,"('c4', 2)","('r26', 0)",0,0,0,0,16:46:15,1.3268900587498729,1,0,0,0,0,0,2,0,1,3,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,1,2,0,0
2105,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r27', 3)",0,0,0,0,16:46:30,1.3268900587498729,1,0,0,0,0,0,2,0,1,3,1,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,0,3,1,0
2106,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('c4', 3)","('r32', 0)",0,0,0,0,16:46:45,1.3268900587498729,1,0,0,0,0,0,2,0,1,3,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,1,3,1,0
2107,no motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('r28', 0)","('r32', 0)",0,0,0,0,16:47:00,1.353969447703952,1,0,1,0,1,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,0,1,4,0,0
2108,no motion,motion,motion,no motion,no motion,motion,motion,no motion,"('r28', 0)","('r31', 0)",0,0,0,0,16:47:15,1.3816014772489305,2,0,0,0,1,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,2,1,1,3,0,0
2109,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 3)","('r32', 0)",1,0,1,0,16:47:30,1.3816014772489305,2,0,0,0,0,0,1,1,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,1,1,3,0,0
2110,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r29', 0)","('r33', 0)",0,1,1,0,16:47:45,1.4097974257642147,2,0,0,1,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,0,0,3,1,0
2111,motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('c4', 3)","('r32', 0)",0,0,0,0,16:48:00,1.4385688018002192,2,1,0,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,3,1,0
2112,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c2', 0)","('r31', 0)",0,0,0,0,16:48:15,1.4385688018002192,3,0,0,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,4,0,0
2113,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r32', 0)",0,0,0,0,16:48:30,1.4679273487757338,2,0,0,0,0,0,2,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,1,0,3,0,0
2114,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r33', 0)",0,1,0,0,16:48:45,1.4385688018002192,2,0,0,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,2,0,3,0,0
2115,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('o1', 0)","('r32', 0)",0,0,0,0,16:49:00,1.4097974257642147,2,0,0,0,0,0,2,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,2,0,3,0,0
2116,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('c4', 3)","('r33', 0)",0,1,0,0,16:49:15,1.4385688018002192,2,0,1,0,0,0,2,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0
2117,no motion,no motion,motion,motion,no motion,no motion,motion,no motion,"('r29', 0)","('r32', 0)",0,0,0,0,16:49:30,1.4385688018002192,2,0,1,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,4,1,0,3,0,0
2118,motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r30', 0)","('r32', 0)",0,0,0,0,16:49:45,1.4679273487757338,2,0,1,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,1,0,3,0,0
2119,no motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r31', 0)",0,0,1,0,16:50:00,1.4385688018002192,2,0,1,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,2,1,0,3,0,0
2120,no motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 3)","('r32', 1)",0,0,0,0,16:50:15,1.4679273487757338,2,0,1,0,1,0,1,0,0,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2,1,0,3,0,0
2121,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,"('r29', 0)","('r33', 0)",0,0,0,0,16:50:30,1.497885049771157,1,0,2,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,2,1,0,3,0,0
2122,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('r29', 0)","('r32', 1)",0,1,0,0,16:50:45,1.5284541324195482,1,0,2,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,1,0,3,0,0
2123,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 3)","('r33', 0)",0,0,0,0,16:51:00,1.5596470738974981,1,0,2,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,1,0,3,0,0
2124,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r33', 0)",0,0,0,0,16:51:15,1.5284541324195482,2,0,1,0,0,0,1,0,1,2,0,0,1,0,3,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,1,0,1,0,1,0,0,4,0,0
2125,no motion,no motion,motion,no motion,motion,no motion,motion,motion,"('r30', 0)","('r32', 1)",0,0,0,0,16:51:30,1.5596470738974981,2,0,0,0,0,0,2,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,0,2,1,0
2126,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r30', 0)","('r33', 0)",0,0,0,0,16:51:45,1.5596470738974981,1,1,0,0,0,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4,1,1,2,0,0
2127,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('r30', 0)","('r32', 1)",0,0,0,0,16:52:00,1.5914766060178553,1,0,0,1,0,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4,1,1,2,0,0
2128,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r33', 0)",0,1,0,0,16:52:15,1.623955720426383,1,0,0,1,0,0,1,0,1,2,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,2,0,0
2129,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('r29', 0)","('r33', 0)",0,0,0,0,16:52:30,1.5914766060178553,1,0,0,0,0,0,1,1,1,2,0,0,0,1,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,0,2,0,0
2130,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r29', 0)","('r32', 1)",1,0,0,0,16:52:45,1.623955720426383,1,0,0,0,0,0,1,0,2,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,5,0,1,2,0,0
2131,no motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('r32', 1)",0,1,0,0,16:53:00,1.6570976739044725,1,0,0,0,1,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,4,1,1,2,0,0
2132,no motion,motion,motion,no motion,motion,no motion,motion,no motion,"('c2', 1)","('r31', 0)",0,0,0,0,16:53:15,1.6570976739044725,1,0,0,0,1,0,2,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,0,2,1,0
2133,no motion,no motion,motion,no motion,motion,motion,motion,no motion,"('c2', 1)","('r31', 0)",0,0,0,0,16:53:30,1.623955720426383,1,0,1,0,0,0,1,0,1,2,0,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,3,1,1,2,1,0
2134,no motion,no motion,motion,no motion,no motion,motion,motion,motion,"('c2', 1)","('r31', 0)",0,0,0,0,16:53:45,1.5914766060178553,2,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,1,3,0,0
2135,no motion,no motion,no motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('r32', 2)",0,0,0,0,16:54:00,1.5914766060178553,2,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,2,1,2,0,0
2136,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('r28', 0)","('r32', 2)",0,0,0,0,16:54:15,1.623955720426383,2,0,0,0,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,2,1,2,0,0
2137,motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('c4', 2)","('r27', 0)",0,0,0,0,16:54:30,1.623955720426383,2,0,0,0,1,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,2,0,2,0,0
2138,motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('r26', 0)",0,2,0,0,16:54:45,1.6570976739044725,2,0,1,0,0,0,1,0,2,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,2,0,2,0,0
2139,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('r26', 0)",1,0,0,0,16:55:00,1.6570976739044725,2,0,1,0,0,0,1,1,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,2,0,2,0,0
2140,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('r25', 1)",0,0,0,0,16:55:15,1.623955720426383,2,0,1,1,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,2,0,2,0,0
2141,no motion,no motion,no motion,no motion,no motion,no motion,motion,motion,"('c4', 3)","('r22', 0)",0,0,0,0,16:55:30,1.623955720426383,2,0,1,1,0,0,0,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,3,0,0
2142,no motion,no motion,motion,no motion,no motion,no motion,motion,motion,"('r35', 1)","('r25', 1)",0,0,0,1,16:55:45,1.6570976739044725,2,0,1,1,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,2,2,0,1,0,0
2143,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('r35', 0)","('r25', 1)",0,0,0,1,16:56:00,1.6570976739044725,3,0,0,1,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,2,2,0,2,0,0
2144,no motion,motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('r25', 1)",0,1,0,0,16:56:15,1.690915993780074,3,0,0,1,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,2,0,0
2145,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('c1', 3)",0,0,0,0,16:56:30,1.725424483449055,3,0,0,1,0,0,1,0,1,1,1,0,0,1,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,3,1,0,2,0,0
2146,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('c1', 1)",0,0,0,0,16:56:45,1.76063722800924,3,0,0,1,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,2,0,1,0,1,1,1,2,0,0
2147,no motion,no motion,motion,no motion,no motion,motion,motion,no motion,"('c4', 2)","('c1', 1)",0,0,0,0,16:57:00,1.725424483449055,3,0,0,1,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,1,1,1,2,0,0
2148,no motion,no motion,no motion,no motion,motion,motion,motion,no motion,"('c2', 1)","('c1', 1)",0,0,1,0,16:57:15,1.690915993780074,3,0,0,1,0,0,1,0,1,1,1,0,0,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,2,1,0
2149,no motion,no motion,motion,no motion,motion,no motion,motion,no motion,"('c2', 1)","('c1', 1)",0,0,0,0,16:57:30,1.725424483449055,3,0,0,1,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,1,0,2,1,0
2150,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c2', 2)","('c1', 1)",0,0,0,0,16:57:45,1.76063722800924,2,1,0,1,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,1,2,0,2,0,0
2151,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c2', 2)","('c1', 1)",0,0,0,1,16:58:00,1.725424483449055,2,0,0,2,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,1,1,2,0,1,0,0
2152,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 1)","('c1', 1)",0,0,0,0,16:58:15,1.690915993780074,2,0,0,2,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0,1,1,1,2,0,1,0,0
2153,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,"('c4', 2)","('c1', 2)",0,0,0,2,16:58:30,1.6570976739044725,1,0,1,2,0,0,1,0,0,1,1,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,2,2,0,2,0,0
